VTX, IDX, POSITION.x, POSITION.y, POSITION.z, POSITION.w, NORMAL.x, NORMAL.y, NORMAL.z, NORMAL.w, COLOR.x, COLOR.y, COLOR.z, COLOR.w, TEXCOORD0.x, TEXCOORD0.y, TEXCOORD0.z, TEXCOORD0.w, TEXCOORD1.x, TEXCOORD1.y, TEXCOORD1.z, TEXCOORD1.w, TEXCOORD2.x, TEXCOORD2.y, TEXCOORD2.z, TEXCOORD2.w, TEXCOORD3.x, TEXCOORD3.y, TEXCOORD3.z, TEXCOORD3.w, TANGENT.x, TANGENT.y, TANGENT.z, TANGENT.w
234, 78, -0.09851,  0.0408,  0.53613,  1.00,  0.18898, -0.07874, -0.97638,  0.00,  0.30588,  0.68235,  0.22353,  0.16078,  0.30588,  0.68235,  0.22353,  0.16078,  0.30588,  0.68235,  0.22353,  0.16078,  0.30588,  0.68235,  0.22353,  0.16078,  0.30588,  0.68235,  0.22353,  0.16078,  0.30588,  0.68235,  0.22353,  0.16078
235, 77, -0.19324,  0.08008,  0.50488,  1.00,  0.3622, -0.14961, -0.92126,  0.00,  0.18431,  0.69804,  0.12549,  0.17647,  0.18431,  0.69804,  0.12549,  0.17647,  0.18431,  0.69804,  0.12549,  0.17647,  0.18431,  0.69804,  0.12549,  0.17647,  0.18431,  0.69804,  0.12549,  0.17647,  0.18431,  0.69804,  0.12549,  0.17647
236, 80, -0.17395,  0.11621,  0.50488,  1.00,  0.32283, -0.2126, -0.92126,  0.00,  0.56863,  0.69412,  0.43922,  0.18431,  0.56863,  0.69412,  0.43922,  0.18431,  0.56863,  0.69412,  0.43922,  0.18431,  0.56863,  0.69412,  0.43922,  0.18431,  0.56863,  0.69412,  0.43922,  0.18431,  0.56863,  0.69412,  0.43922,  0.18431
237, 78, -0.09851,  0.0408,  0.53613,  1.00,  0.18898, -0.07874, -0.97638,  0.00,  0.30588,  0.68235,  0.22353,  0.16078,  0.30588,  0.68235,  0.22353,  0.16078,  0.30588,  0.68235,  0.22353,  0.16078,  0.30588,  0.68235,  0.22353,  0.16078,  0.30588,  0.68235,  0.22353,  0.16078,  0.30588,  0.68235,  0.22353,  0.16078
238, 80, -0.17395,  0.11621,  0.50488,  1.00,  0.32283, -0.2126, -0.92126,  0.00,  0.56863,  0.69412,  0.43922,  0.18431,  0.56863,  0.69412,  0.43922,  0.18431,  0.56863,  0.69412,  0.43922,  0.18431,  0.56863,  0.69412,  0.43922,  0.18431,  0.56863,  0.69412,  0.43922,  0.18431,  0.56863,  0.69412,  0.43922,  0.18431
239, 81, -0.08868,  0.05927,  0.53613,  1.00,  0.16535, -0.11024, -0.97638,  0.00,  0.67843,  0.67843,  0.58824,  0.16863,  0.67843,  0.67843,  0.58824,  0.16863,  0.67843,  0.67843,  0.58824,  0.16863,  0.67843,  0.67843,  0.58824,  0.16863,  0.67843,  0.67843,  0.58824,  0.16863,  0.67843,  0.67843,  0.58824,  0.16863
240, 82,  0.00,  0.00,  0.54688,  1.00,  0.00,  0.00, -1.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
241, 78, -0.09851,  0.0408,  0.53613,  1.00,  0.18898, -0.07874, -0.97638,  0.00,  0.30588,  0.68235,  0.22353,  0.16078,  0.30588,  0.68235,  0.22353,  0.16078,  0.30588,  0.68235,  0.22353,  0.16078,  0.30588,  0.68235,  0.22353,  0.16078,  0.30588,  0.68235,  0.22353,  0.16078,  0.30588,  0.68235,  0.22353,  0.16078
242, 81, -0.08868,  0.05927,  0.53613,  1.00,  0.16535, -0.11024, -0.97638,  0.00,  0.67843,  0.67843,  0.58824,  0.16863,  0.67843,  0.67843,  0.58824,  0.16863,  0.67843,  0.67843,  0.58824,  0.16863,  0.67843,  0.67843,  0.58824,  0.16863,  0.67843,  0.67843,  0.58824,  0.16863,  0.67843,  0.67843,  0.58824,  0.16863
243, 81, -0.08868,  0.05927,  0.53613,  1.00,  0.16535, -0.11024, -0.97638,  0.00,  0.67843,  0.67843,  0.58824,  0.16863,  0.67843,  0.67843,  0.58824,  0.16863,  0.67843,  0.67843,  0.58824,  0.16863,  0.67843,  0.67843,  0.58824,  0.16863,  0.67843,  0.67843,  0.58824,  0.16863,  0.67843,  0.67843,  0.58824,  0.16863
244, 80, -0.17395,  0.11621,  0.50488,  1.00,  0.32283, -0.2126, -0.92126,  0.00,  0.56863,  0.69412,  0.43922,  0.18431,  0.56863,  0.69412,  0.43922,  0.18431,  0.56863,  0.69412,  0.43922,  0.18431,  0.56863,  0.69412,  0.43922,  0.18431,  0.56863,  0.69412,  0.43922,  0.18431,  0.56863,  0.69412,  0.43922,  0.18431
245, 83, -0.14795,  0.14795,  0.50488,  1.00,  0.27559, -0.27559, -0.92126,  0.00,  0.73725,  0.6902,  0.73725,  0.18824,  0.73725,  0.6902,  0.73725,  0.18824,  0.73725,  0.6902,  0.73725,  0.18824,  0.73725,  0.6902,  0.73725,  0.18824,  0.73725,  0.6902,  0.73725,  0.18824,  0.73725,  0.6902,  0.73725,  0.18824
246, 81, -0.08868,  0.05927,  0.53613,  1.00,  0.16535, -0.11024, -0.97638,  0.00,  0.67843,  0.67843,  0.58824,  0.16863,  0.67843,  0.67843,  0.58824,  0.16863,  0.67843,  0.67843,  0.58824,  0.16863,  0.67843,  0.67843,  0.58824,  0.16863,  0.67843,  0.67843,  0.58824,  0.16863,  0.67843,  0.67843,  0.58824,  0.16863
247, 83, -0.14795,  0.14795,  0.50488,  1.00,  0.27559, -0.27559, -0.92126,  0.00,  0.73725,  0.6902,  0.73725,  0.18824,  0.73725,  0.6902,  0.73725,  0.18824,  0.73725,  0.6902,  0.73725,  0.18824,  0.73725,  0.6902,  0.73725,  0.18824,  0.73725,  0.6902,  0.73725,  0.18824,  0.73725,  0.6902,  0.73725,  0.18824
248, 84, -0.07544,  0.07544,  0.53613,  1.00,  0.14173, -0.14173, -0.97638,  0.00,  0.83137,  0.67451,  0.83137,  0.17255,  0.83137,  0.67451,  0.83137,  0.17255,  0.83137,  0.67451,  0.83137,  0.17255,  0.83137,  0.67451,  0.83137,  0.17255,  0.83137,  0.67451,  0.83137,  0.17255,  0.83137,  0.67451,  0.83137,  0.17255
249, 85,  0.00,  0.00,  0.54688,  1.00,  0.00,  0.00, -1.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
250, 81, -0.08868,  0.05927,  0.53613,  1.00,  0.16535, -0.11024, -0.97638,  0.00,  0.67843,  0.67843,  0.58824,  0.16863,  0.67843,  0.67843,  0.58824,  0.16863,  0.67843,  0.67843,  0.58824,  0.16863,  0.67843,  0.67843,  0.58824,  0.16863,  0.67843,  0.67843,  0.58824,  0.16863,  0.67843,  0.67843,  0.58824,  0.16863
251, 84, -0.07544,  0.07544,  0.53613,  1.00,  0.14173, -0.14173, -0.97638,  0.00,  0.83137,  0.67451,  0.83137,  0.17255,  0.83137,  0.67451,  0.83137,  0.17255,  0.83137,  0.67451,  0.83137,  0.17255,  0.83137,  0.67451,  0.83137,  0.17255,  0.83137,  0.67451,  0.83137,  0.17255,  0.83137,  0.67451,  0.83137,  0.17255
252, 84, -0.07544,  0.07544,  0.53613,  1.00,  0.14173, -0.14173, -0.97638,  0.00,  0.83137,  0.67451,  0.83137,  0.17255,  0.83137,  0.67451,  0.83137,  0.17255,  0.83137,  0.67451,  0.83137,  0.17255,  0.83137,  0.67451,  0.83137,  0.17255,  0.83137,  0.67451,  0.83137,  0.17255,  0.83137,  0.67451,  0.83137,  0.17255
253, 83, -0.14795,  0.14795,  0.50488,  1.00,  0.27559, -0.27559, -0.92126,  0.00,  0.73725,  0.6902,  0.73725,  0.18824,  0.73725,  0.6902,  0.73725,  0.18824,  0.73725,  0.6902,  0.73725,  0.18824,  0.73725,  0.6902,  0.73725,  0.18824,  0.73725,  0.6902,  0.73725,  0.18824,  0.73725,  0.6902,  0.73725,  0.18824
254, 86, -0.11621,  0.17395,  0.50488,  1.00,  0.2126, -0.32283, -0.92126,  0.00,  0.43922,  0.68627,  0.56863,  0.19216,  0.43922,  0.68627,  0.56863,  0.19216,  0.43922,  0.68627,  0.56863,  0.19216,  0.43922,  0.68627,  0.56863,  0.19216,  0.43922,  0.68627,  0.56863,  0.19216,  0.43922,  0.68627,  0.56863,  0.19216
255, 84, -0.07544,  0.07544,  0.53613,  1.00,  0.14173, -0.14173, -0.97638,  0.00,  0.83137,  0.67451,  0.83137,  0.17255,  0.83137,  0.67451,  0.83137,  0.17255,  0.83137,  0.67451,  0.83137,  0.17255,  0.83137,  0.67451,  0.83137,  0.17255,  0.83137,  0.67451,  0.83137,  0.17255,  0.83137,  0.67451,  0.83137,  0.17255
256, 86, -0.11621,  0.17395,  0.50488,  1.00,  0.2126, -0.32283, -0.92126,  0.00,  0.43922,  0.68627,  0.56863,  0.19216,  0.43922,  0.68627,  0.56863,  0.19216,  0.43922,  0.68627,  0.56863,  0.19216,  0.43922,  0.68627,  0.56863,  0.19216,  0.43922,  0.68627,  0.56863,  0.19216,  0.43922,  0.68627,  0.56863,  0.19216
257, 87, -0.05927,  0.08868,  0.53613,  1.00,  0.11024, -0.16535, -0.97638,  0.00,  0.58824,  0.67059,  0.67843,  0.17647,  0.58824,  0.67059,  0.67843,  0.17647,  0.58824,  0.67059,  0.67843,  0.17647,  0.58824,  0.67059,  0.67843,  0.17647,  0.58824,  0.67059,  0.67843,  0.17647,  0.58824,  0.67059,  0.67843,  0.17647
258, 88,  0.00,  0.00,  0.54688,  1.00,  0.00,  0.00, -1.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
259, 84, -0.07544,  0.07544,  0.53613,  1.00,  0.14173, -0.14173, -0.97638,  0.00,  0.83137,  0.67451,  0.83137,  0.17255,  0.83137,  0.67451,  0.83137,  0.17255,  0.83137,  0.67451,  0.83137,  0.17255,  0.83137,  0.67451,  0.83137,  0.17255,  0.83137,  0.67451,  0.83137,  0.17255,  0.83137,  0.67451,  0.83137,  0.17255
260, 87, -0.05927,  0.08868,  0.53613,  1.00,  0.11024, -0.16535, -0.97638,  0.00,  0.58824,  0.67059,  0.67843,  0.17647,  0.58824,  0.67059,  0.67843,  0.17647,  0.58824,  0.67059,  0.67843,  0.17647,  0.58824,  0.67059,  0.67843,  0.17647,  0.58824,  0.67059,  0.67843,  0.17647,  0.58824,  0.67059,  0.67843,  0.17647
261, 87, -0.05927,  0.08868,  0.53613,  1.00,  0.11024, -0.16535, -0.97638,  0.00,  0.58824,  0.67059,  0.67843,  0.17647,  0.58824,  0.67059,  0.67843,  0.17647,  0.58824,  0.67059,  0.67843,  0.17647,  0.58824,  0.67059,  0.67843,  0.17647,  0.58824,  0.67059,  0.67843,  0.17647,  0.58824,  0.67059,  0.67843,  0.17647
262, 86, -0.11621,  0.17395,  0.50488,  1.00,  0.2126, -0.32283, -0.92126,  0.00,  0.43922,  0.68627,  0.56863,  0.19216,  0.43922,  0.68627,  0.56863,  0.19216,  0.43922,  0.68627,  0.56863,  0.19216,  0.43922,  0.68627,  0.56863,  0.19216,  0.43922,  0.68627,  0.56863,  0.19216,  0.43922,  0.68627,  0.56863,  0.19216
263, 89, -0.08008,  0.19324,  0.50488,  1.00,  0.14961, -0.3622, -0.92126,  0.00,  0.12549,  0.67843,  0.18431,  0.19608,  0.12549,  0.67843,  0.18431,  0.19608,  0.12549,  0.67843,  0.18431,  0.19608,  0.12549,  0.67843,  0.18431,  0.19608,  0.12549,  0.67843,  0.18431,  0.19608,  0.12549,  0.67843,  0.18431,  0.19608
264, 87, -0.05927,  0.08868,  0.53613,  1.00,  0.11024, -0.16535, -0.97638,  0.00,  0.58824,  0.67059,  0.67843,  0.17647,  0.58824,  0.67059,  0.67843,  0.17647,  0.58824,  0.67059,  0.67843,  0.17647,  0.58824,  0.67059,  0.67843,  0.17647,  0.58824,  0.67059,  0.67843,  0.17647,  0.58824,  0.67059,  0.67843,  0.17647
265, 89, -0.08008,  0.19324,  0.50488,  1.00,  0.14961, -0.3622, -0.92126,  0.00,  0.12549,  0.67843,  0.18431,  0.19608,  0.12549,  0.67843,  0.18431,  0.19608,  0.12549,  0.67843,  0.18431,  0.19608,  0.12549,  0.67843,  0.18431,  0.19608,  0.12549,  0.67843,  0.18431,  0.19608,  0.12549,  0.67843,  0.18431,  0.19608
266, 90, -0.0408,  0.09851,  0.53613,  1.00,  0.07874, -0.18898, -0.97638,  0.00,  0.22353,  0.66275,  0.30588,  0.18039,  0.22353,  0.66275,  0.30588,  0.18039,  0.22353,  0.66275,  0.30588,  0.18039,  0.22353,  0.66275,  0.30588,  0.18039,  0.22353,  0.66275,  0.30588,  0.18039,  0.22353,  0.66275,  0.30588,  0.18039
267, 91,  0.00,  0.00,  0.54688,  1.00,  0.00,  0.00, -1.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
268, 87, -0.05927,  0.08868,  0.53613,  1.00,  0.11024, -0.16535, -0.97638,  0.00,  0.58824,  0.67059,  0.67843,  0.17647,  0.58824,  0.67059,  0.67843,  0.17647,  0.58824,  0.67059,  0.67843,  0.17647,  0.58824,  0.67059,  0.67843,  0.17647,  0.58824,  0.67059,  0.67843,  0.17647,  0.58824,  0.67059,  0.67843,  0.17647
269, 90, -0.0408,  0.09851,  0.53613,  1.00,  0.07874, -0.18898, -0.97638,  0.00,  0.22353,  0.66275,  0.30588,  0.18039,  0.22353,  0.66275,  0.30588,  0.18039,  0.22353,  0.66275,  0.30588,  0.18039,  0.22353,  0.66275,  0.30588,  0.18039,  0.22353,  0.66275,  0.30588,  0.18039,  0.22353,  0.66275,  0.30588,  0.18039
270, 90, -0.0408,  0.09851,  0.53613,  1.00,  0.07874, -0.18898, -0.97638,  0.00,  0.22353,  0.66275,  0.30588,  0.18039,  0.22353,  0.66275,  0.30588,  0.18039,  0.22353,  0.66275,  0.30588,  0.18039,  0.22353,  0.66275,  0.30588,  0.18039,  0.22353,  0.66275,  0.30588,  0.18039,  0.22353,  0.66275,  0.30588,  0.18039
271, 89, -0.08008,  0.19324,  0.50488,  1.00,  0.14961, -0.3622, -0.92126,  0.00,  0.12549,  0.67843,  0.18431,  0.19608,  0.12549,  0.67843,  0.18431,  0.19608,  0.12549,  0.67843,  0.18431,  0.19608,  0.12549,  0.67843,  0.18431,  0.19608,  0.12549,  0.67843,  0.18431,  0.19608,  0.12549,  0.67843,  0.18431,  0.19608
272, 92, -0.0408,  0.2052,  0.50488,  1.00,  0.07874, -0.37795, -0.92126,  0.00,  0.22353,  0.66275,  0.56863,  0.19608,  0.22353,  0.66275,  0.56863,  0.19608,  0.22353,  0.66275,  0.56863,  0.19608,  0.22353,  0.66275,  0.56863,  0.19608,  0.22353,  0.66275,  0.56863,  0.19608,  0.22353,  0.66275,  0.56863,  0.19608
273, 90, -0.0408,  0.09851,  0.53613,  1.00,  0.07874, -0.18898, -0.97638,  0.00,  0.22353,  0.66275,  0.30588,  0.18039,  0.22353,  0.66275,  0.30588,  0.18039,  0.22353,  0.66275,  0.30588,  0.18039,  0.22353,  0.66275,  0.30588,  0.18039,  0.22353,  0.66275,  0.30588,  0.18039,  0.22353,  0.66275,  0.30588,  0.18039
274, 92, -0.0408,  0.2052,  0.50488,  1.00,  0.07874, -0.37795, -0.92126,  0.00,  0.22353,  0.66275,  0.56863,  0.19608,  0.22353,  0.66275,  0.56863,  0.19608,  0.22353,  0.66275,  0.56863,  0.19608,  0.22353,  0.66275,  0.56863,  0.19608,  0.22353,  0.66275,  0.56863,  0.19608,  0.22353,  0.66275,  0.56863,  0.19608
275, 93, -0.02081,  0.10461,  0.53613,  1.00,  0.03937, -0.19685, -0.97638,  0.00,  0.32941,  0.64706,  0.69804,  0.18039,  0.32941,  0.64706,  0.69804,  0.18039,  0.32941,  0.64706,  0.69804,  0.18039,  0.32941,  0.64706,  0.69804,  0.18039,  0.32941,  0.64706,  0.69804,  0.18039,  0.32941,  0.64706,  0.69804,  0.18039
276, 94,  0.00,  0.00,  0.54688,  1.00,  0.00,  0.00, -1.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
277, 90, -0.0408,  0.09851,  0.53613,  1.00,  0.07874, -0.18898, -0.97638,  0.00,  0.22353,  0.66275,  0.30588,  0.18039,  0.22353,  0.66275,  0.30588,  0.18039,  0.22353,  0.66275,  0.30588,  0.18039,  0.22353,  0.66275,  0.30588,  0.18039,  0.22353,  0.66275,  0.30588,  0.18039,  0.22353,  0.66275,  0.30588,  0.18039
278, 93, -0.02081,  0.10461,  0.53613,  1.00,  0.03937, -0.19685, -0.97638,  0.00,  0.32941,  0.64706,  0.69804,  0.18039,  0.32941,  0.64706,  0.69804,  0.18039,  0.32941,  0.64706,  0.69804,  0.18039,  0.32941,  0.64706,  0.69804,  0.18039,  0.32941,  0.64706,  0.69804,  0.18039,  0.32941,  0.64706,  0.69804,  0.18039
279, 93, -0.02081,  0.10461,  0.53613,  1.00,  0.03937, -0.19685, -0.97638,  0.00,  0.32941,  0.64706,  0.69804,  0.18039,  0.32941,  0.64706,  0.69804,  0.18039,  0.32941,  0.64706,  0.69804,  0.18039,  0.32941,  0.64706,  0.69804,  0.18039,  0.32941,  0.64706,  0.69804,  0.18039,  0.32941,  0.64706,  0.69804,  0.18039
280, 92, -0.0408,  0.2052,  0.50488,  1.00,  0.07874, -0.37795, -0.92126,  0.00,  0.22353,  0.66275,  0.56863,  0.19608,  0.22353,  0.66275,  0.56863,  0.19608,  0.22353,  0.66275,  0.56863,  0.19608,  0.22353,  0.66275,  0.56863,  0.19608,  0.22353,  0.66275,  0.56863,  0.19608,  0.22353,  0.66275,  0.56863,  0.19608
281, 95,  0.00,  0.20923,  0.50488,  1.00,  0.00, -0.38583, -0.92126,  0.00,  0.00,  0.00,  0.69804,  0.19608,  0.00,  0.00,  0.69804,  0.19608,  0.00,  0.00,  0.69804,  0.19608,  0.00,  0.00,  0.69804,  0.19608,  0.00,  0.00,  0.69804,  0.19608,  0.00,  0.00,  0.69804,  0.19608
282, 93, -0.02081,  0.10461,  0.53613,  1.00,  0.03937, -0.19685, -0.97638,  0.00,  0.32941,  0.64706,  0.69804,  0.18039,  0.32941,  0.64706,  0.69804,  0.18039,  0.32941,  0.64706,  0.69804,  0.18039,  0.32941,  0.64706,  0.69804,  0.18039,  0.32941,  0.64706,  0.69804,  0.18039,  0.32941,  0.64706,  0.69804,  0.18039
283, 95,  0.00,  0.20923,  0.50488,  1.00,  0.00, -0.38583, -0.92126,  0.00,  0.00,  0.00,  0.69804,  0.19608,  0.00,  0.00,  0.69804,  0.19608,  0.00,  0.00,  0.69804,  0.19608,  0.00,  0.00,  0.69804,  0.19608,  0.00,  0.00,  0.69804,  0.19608,  0.00,  0.00,  0.69804,  0.19608
284, 96,  0.00,  0.10663,  0.53613,  1.00,  0.00, -0.20472, -0.97638,  0.00,  0.00,  0.00,  0.82745,  0.18039,  0.00,  0.00,  0.82745,  0.18039,  0.00,  0.00,  0.82745,  0.18039,  0.00,  0.00,  0.82745,  0.18039,  0.00,  0.00,  0.82745,  0.18039,  0.00,  0.00,  0.82745,  0.18039
285, 97,  0.00,  0.00,  0.54688,  1.00,  0.00,  0.00, -1.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
286, 93, -0.02081,  0.10461,  0.53613,  1.00,  0.03937, -0.19685, -0.97638,  0.00,  0.32941,  0.64706,  0.69804,  0.18039,  0.32941,  0.64706,  0.69804,  0.18039,  0.32941,  0.64706,  0.69804,  0.18039,  0.32941,  0.64706,  0.69804,  0.18039,  0.32941,  0.64706,  0.69804,  0.18039,  0.32941,  0.64706,  0.69804,  0.18039
287, 96,  0.00,  0.10663,  0.53613,  1.00,  0.00, -0.20472, -0.97638,  0.00,  0.00,  0.00,  0.82745,  0.18039,  0.00,  0.00,  0.82745,  0.18039,  0.00,  0.00,  0.82745,  0.18039,  0.00,  0.00,  0.82745,  0.18039,  0.00,  0.00,  0.82745,  0.18039,  0.00,  0.00,  0.82745,  0.18039
288, 83, -0.14795,  0.14795,  0.50488,  1.00,  0.27559, -0.27559, -0.92126,  0.00,  0.73725,  0.6902,  0.73725,  0.18824,  0.73725,  0.6902,  0.73725,  0.18824,  0.73725,  0.6902,  0.73725,  0.18824,  0.73725,  0.6902,  0.73725,  0.18824,  0.73725,  0.6902,  0.73725,  0.18824,  0.73725,  0.6902,  0.73725,  0.18824
289, 98, -0.1687,  0.25244,  0.45459,  1.00,  0.30709, -0.46457, -0.82677,  0.00,  0.40,  0.69412,  0.03922,  0.20392,  0.40,  0.69412,  0.03922,  0.20392,  0.40,  0.69412,  0.03922,  0.20392,  0.40,  0.69412,  0.03922,  0.20392,  0.40,  0.69412,  0.03922,  0.20392,  0.40,  0.69412,  0.03922,  0.20392
290, 86, -0.11621,  0.17395,  0.50488,  1.00,  0.2126, -0.32283, -0.92126,  0.00,  0.43922,  0.68627,  0.56863,  0.19216,  0.43922,  0.68627,  0.56863,  0.19216,  0.43922,  0.68627,  0.56863,  0.19216,  0.43922,  0.68627,  0.56863,  0.19216,  0.43922,  0.68627,  0.56863,  0.19216,  0.43922,  0.68627,  0.56863,  0.19216
291, 83, -0.14795,  0.14795,  0.50488,  1.00,  0.27559, -0.27559, -0.92126,  0.00,  0.73725,  0.6902,  0.73725,  0.18824,  0.73725,  0.6902,  0.73725,  0.18824,  0.73725,  0.6902,  0.73725,  0.18824,  0.73725,  0.6902,  0.73725,  0.18824,  0.73725,  0.6902,  0.73725,  0.18824,  0.73725,  0.6902,  0.73725,  0.18824
292, 99, -0.21472,  0.21472,  0.45459,  1.00,  0.3937, -0.3937, -0.82677,  0.00,  0.87451,  0.69804,  0.87451,  0.19608,  0.87451,  0.69804,  0.87451,  0.19608,  0.87451,  0.69804,  0.87451,  0.19608,  0.87451,  0.69804,  0.87451,  0.19608,  0.87451,  0.69804,  0.87451,  0.19608,  0.87451,  0.69804,  0.87451,  0.19608
293, 98, -0.1687,  0.25244,  0.45459,  1.00,  0.30709, -0.46457, -0.82677,  0.00,  0.40,  0.69412,  0.03922,  0.20392,  0.40,  0.69412,  0.03922,  0.20392,  0.40,  0.69412,  0.03922,  0.20392,  0.40,  0.69412,  0.03922,  0.20392,  0.40,  0.69412,  0.03922,  0.20392,  0.40,  0.69412,  0.03922,  0.20392
294, 86, -0.11621,  0.17395,  0.50488,  1.00,  0.2126, -0.32283, -0.92126,  0.00,  0.43922,  0.68627,  0.56863,  0.19216,  0.43922,  0.68627,  0.56863,  0.19216,  0.43922,  0.68627,  0.56863,  0.19216,  0.43922,  0.68627,  0.56863,  0.19216,  0.43922,  0.68627,  0.56863,  0.19216,  0.43922,  0.68627,  0.56863,  0.19216
295, 98, -0.1687,  0.25244,  0.45459,  1.00,  0.30709, -0.46457, -0.82677,  0.00,  0.40,  0.69412,  0.03922,  0.20392,  0.40,  0.69412,  0.03922,  0.20392,  0.40,  0.69412,  0.03922,  0.20392,  0.40,  0.69412,  0.03922,  0.20392,  0.40,  0.69412,  0.03922,  0.20392,  0.40,  0.69412,  0.03922,  0.20392
296, 100, -0.11621,  0.28052,  0.45459,  1.00,  0.2126, -0.51969, -0.82677,  0.00,  0.43922,  0.68627,  0.4902,  0.20392,  0.43922,  0.68627,  0.4902,  0.20392,  0.43922,  0.68627,  0.4902,  0.20392,  0.43922,  0.68627,  0.4902,  0.20392,  0.43922,  0.68627,  0.4902,  0.20392,  0.43922,  0.68627,  0.4902,  0.20392
297, 86, -0.11621,  0.17395,  0.50488,  1.00,  0.2126, -0.32283, -0.92126,  0.00,  0.43922,  0.68627,  0.56863,  0.19216,  0.43922,  0.68627,  0.56863,  0.19216,  0.43922,  0.68627,  0.56863,  0.19216,  0.43922,  0.68627,  0.56863,  0.19216,  0.43922,  0.68627,  0.56863,  0.19216,  0.43922,  0.68627,  0.56863,  0.19216
298, 100, -0.11621,  0.28052,  0.45459,  1.00,  0.2126, -0.51969, -0.82677,  0.00,  0.43922,  0.68627,  0.4902,  0.20392,  0.43922,  0.68627,  0.4902,  0.20392,  0.43922,  0.68627,  0.4902,  0.20392,  0.43922,  0.68627,  0.4902,  0.20392,  0.43922,  0.68627,  0.4902,  0.20392,  0.43922,  0.68627,  0.4902,  0.20392
299, 89, -0.08008,  0.19324,  0.50488,  1.00,  0.14961, -0.3622, -0.92126,  0.00,  0.12549,  0.67843,  0.18431,  0.19608,  0.12549,  0.67843,  0.18431,  0.19608,  0.12549,  0.67843,  0.18431,  0.19608,  0.12549,  0.67843,  0.18431,  0.19608,  0.12549,  0.67843,  0.18431,  0.19608,  0.12549,  0.67843,  0.18431,  0.19608
300, 89, -0.08008,  0.19324,  0.50488,  1.00,  0.14961, -0.3622, -0.92126,  0.00,  0.12549,  0.67843,  0.18431,  0.19608,  0.12549,  0.67843,  0.18431,  0.19608,  0.12549,  0.67843,  0.18431,  0.19608,  0.12549,  0.67843,  0.18431,  0.19608,  0.12549,  0.67843,  0.18431,  0.19608,  0.12549,  0.67843,  0.18431,  0.19608
301, 100, -0.11621,  0.28052,  0.45459,  1.00,  0.2126, -0.51969, -0.82677,  0.00,  0.43922,  0.68627,  0.4902,  0.20392,  0.43922,  0.68627,  0.4902,  0.20392,  0.43922,  0.68627,  0.4902,  0.20392,  0.43922,  0.68627,  0.4902,  0.20392,  0.43922,  0.68627,  0.4902,  0.20392,  0.43922,  0.68627,  0.4902,  0.20392
302, 101, -0.05927,  0.29785,  0.45459,  1.00,  0.11024, -0.55118, -0.82677,  0.00,  0.58824,  0.67059,  0.76863,  0.20392,  0.58824,  0.67059,  0.76863,  0.20392,  0.58824,  0.67059,  0.76863,  0.20392,  0.58824,  0.67059,  0.76863,  0.20392,  0.58824,  0.67059,  0.76863,  0.20392,  0.58824,  0.67059,  0.76863,  0.20392
303, 89, -0.08008,  0.19324,  0.50488,  1.00,  0.14961, -0.3622, -0.92126,  0.00,  0.12549,  0.67843,  0.18431,  0.19608,  0.12549,  0.67843,  0.18431,  0.19608,  0.12549,  0.67843,  0.18431,  0.19608,  0.12549,  0.67843,  0.18431,  0.19608,  0.12549,  0.67843,  0.18431,  0.19608,  0.12549,  0.67843,  0.18431,  0.19608
304, 101, -0.05927,  0.29785,  0.45459,  1.00,  0.11024, -0.55118, -0.82677,  0.00,  0.58824,  0.67059,  0.76863,  0.20392,  0.58824,  0.67059,  0.76863,  0.20392,  0.58824,  0.67059,  0.76863,  0.20392,  0.58824,  0.67059,  0.76863,  0.20392,  0.58824,  0.67059,  0.76863,  0.20392,  0.58824,  0.67059,  0.76863,  0.20392
