VTX, IDX, POSITION.x, POSITION.y, POSITION.z, POSITION.w, NORMAL.x, NORMAL.y, NORMAL.z, NORMAL.w, COLOR.x, COLOR.y, COLOR.z, COLOR.w, TEXCOORD0.x, TEXCOORD0.y, TEXCOORD1.x, TEXCOORD1.y, TEXCOORD2.x, TEXCOORD2.y, TANGENT.x, TANGENT.y, TANGENT.z, TANGENT.w
818,153,-0.27344,-0.27344,0.38647,1,0.50394,0.50394,-0.70079,0,1,1,1,1,0.625,0.75,0.68701,0.31445,0.68701,0.31445,-0.70866,0.70866,0,1
819,152,-0.21472,-0.32153,0.38647,1,0.3937,0.59055,-0.70079,0,1,1,1,1,0.59375,0.75,0.64697,0.28198,0.64697,0.28198,-0.83465,0.55906,0,1
820,191,-0.25244,-0.37793,0.30371,1,0.46457,0.69291,-0.55118,0,1,1,1,1,0.59375,0.6875,0.6792,0.23425,0.6792,0.23425,-0.83465,0.55906,0,1
821,190,-0.32153,-0.32153,0.30371,1,0.59055,0.59055,-0.55118,0,1,1,1,1,0.625,0.6875,0.72754,0.27393,0.72754,0.27393,-0.70866,0.70866,0,1
822,151,-0.14795,-0.35718,0.38647,1,0.27559,0.65354,-0.70079,0,1,1,1,1,0.5625,0.75,0.60156,0.25781,0.60156,0.25781,-0.92126,0.38583,0,1
823,191,-0.25244,-0.37793,0.30371,1,0.46457,0.69291,-0.55118,0,1,1,1,1,0.59375,0.6875,0.6792,0.23425,0.6792,0.23425,-0.83465,0.55906,0,1
824,152,-0.21472,-0.32153,0.38647,1,0.3937,0.59055,-0.70079,0,1,1,1,1,0.59375,0.75,0.64697,0.28198,0.64697,0.28198,-0.83465,0.55906,0,1
825,151,-0.14795,-0.35718,0.38647,1,0.27559,0.65354,-0.70079,0,1,1,1,1,0.5625,0.75,0.60156,0.25781,0.60156,0.25781,-0.92126,0.38583,0,1
826,192,-0.17395,-0.41992,0.30371,1,0.32283,0.77165,-0.55118,0,1,1,1,1,0.5625,0.6875,0.62354,0.20471,0.62354,0.20471,-0.92126,0.38583,0,1
827,191,-0.25244,-0.37793,0.30371,1,0.46457,0.69291,-0.55118,0,1,1,1,1,0.59375,0.6875,0.6792,0.23425,0.6792,0.23425,-0.83465,0.55906,0,1
828,150,-0.07544,-0.37915,0.38647,1,0.14173,0.69291,-0.70079,0,1,1,1,1,0.53125,0.75,0.55273,0.2428,0.55273,0.2428,-0.98425,0.19685,0,1
829,192,-0.17395,-0.41992,0.30371,1,0.32283,0.77165,-0.55118,0,1,1,1,1,0.5625,0.6875,0.62354,0.20471,0.62354,0.20471,-0.92126,0.38583,0,1
830,151,-0.14795,-0.35718,0.38647,1,0.27559,0.65354,-0.70079,0,1,1,1,1,0.5625,0.75,0.60156,0.25781,0.60156,0.25781,-0.92126,0.38583,0,1
831,150,-0.07544,-0.37915,0.38647,1,0.14173,0.69291,-0.70079,0,1,1,1,1,0.53125,0.75,0.55273,0.2428,0.55273,0.2428,-0.98425,0.19685,0,1
832,193,-0.08868,-0.4458,0.30371,1,0.16535,0.8189,-0.55118,0,1,1,1,1,0.53125,0.6875,0.56396,0.18652,0.56396,0.18652,-0.98425,0.19685,0,1
833,192,-0.17395,-0.41992,0.30371,1,0.32283,0.77165,-0.55118,0,1,1,1,1,0.5625,0.6875,0.62354,0.20471,0.62354,0.20471,-0.92126,0.38583,0,1
834,149,-3.58E-07,-0.38647,0.38647,1,0,0.70866,-0.70079,0,1,1,1,1,0.5,0.75,0.50146,0.23779,0.50146,0.23779,-1,0,0,1
835,193,-0.08868,-0.4458,0.30371,1,0.16535,0.8189,-0.55118,0,1,1,1,1,0.53125,0.6875,0.56396,0.18652,0.56396,0.18652,-0.98425,0.19685,0,1
836,150,-0.07544,-0.37915,0.38647,1,0.14173,0.69291,-0.70079,0,1,1,1,1,0.53125,0.75,0.55273,0.2428,0.55273,0.2428,-0.98425,0.19685,0,1
837,149,-3.58E-07,-0.38647,0.38647,1,0,0.70866,-0.70079,0,1,1,1,1,0.5,0.75,0.50146,0.23779,0.50146,0.23779,-1,0,0,1
838,194,-4.17E-07,-0.45459,0.30371,1,0,0.83465,-0.55118,0,1,1,1,1,0.5,0.6875,0.50146,0.1803,0.50146,0.1803,-1,0,0,1
839,193,-0.08868,-0.4458,0.30371,1,0.16535,0.8189,-0.55118,0,1,1,1,1,0.53125,0.6875,0.56396,0.18652,0.56396,0.18652,-0.98425,0.19685,0,1
840,148,0.07544,-0.37915,0.38647,1,-0.14173,0.69291,-0.70079,0,1,1,1,1,0.46875,0.75,0.4502,0.2428,0.4502,0.2428,-0.98425,-0.19685,0,1
841,194,-4.17E-07,-0.45459,0.30371,1,0,0.83465,-0.55118,0,1,1,1,1,0.5,0.6875,0.50146,0.1803,0.50146,0.1803,-1,0,0,1
842,149,-3.58E-07,-0.38647,0.38647,1,0,0.70866,-0.70079,0,1,1,1,1,0.5,0.75,0.50146,0.23779,0.50146,0.23779,-1,0,0,1
843,148,0.07544,-0.37915,0.38647,1,-0.14173,0.69291,-0.70079,0,1,1,1,1,0.46875,0.75,0.4502,0.2428,0.4502,0.2428,-0.98425,-0.19685,0,1
844,195,0.08868,-0.4458,0.30371,1,-0.16535,0.8189,-0.55118,0,1,1,1,1,0.46875,0.6875,0.43896,0.18652,0.43896,0.18652,-0.98425,-0.19685,0,1
845,194,-4.17E-07,-0.45459,0.30371,1,0,0.83465,-0.55118,0,1,1,1,1,0.5,0.6875,0.50146,0.1803,0.50146,0.1803,-1,0,0,1
846,147,0.14795,-0.35718,0.38647,1,-0.27559,0.65354,-0.70079,0,1,1,1,1,0.4375,0.75,0.40112,0.25781,0.40112,0.25781,-0.92126,-0.38583,0,1
847,195,0.08868,-0.4458,0.30371,1,-0.16535,0.8189,-0.55118,0,1,1,1,1,0.46875,0.6875,0.43896,0.18652,0.43896,0.18652,-0.98425,-0.19685,0,1
848,148,0.07544,-0.37915,0.38647,1,-0.14173,0.69291,-0.70079,0,1,1,1,1,0.46875,0.75,0.4502,0.2428,0.4502,0.2428,-0.98425,-0.19685,0,1
849,147,0.14795,-0.35718,0.38647,1,-0.27559,0.65354,-0.70079,0,1,1,1,1,0.4375,0.75,0.40112,0.25781,0.40112,0.25781,-0.92126,-0.38583,0,1
850,196,0.17395,-0.41992,0.30371,1,-0.32283,0.77165,-0.55118,0,1,1,1,1,0.4375,0.6875,0.37915,0.20471,0.37915,0.20471,-0.92126,-0.38583,0,1
851,195,0.08868,-0.4458,0.30371,1,-0.16535,0.8189,-0.55118,0,1,1,1,1,0.46875,0.6875,0.43896,0.18652,0.43896,0.18652,-0.98425,-0.19685,0,1
852,146,0.21472,-0.32153,0.38647,1,-0.3937,0.59055,-0.70079,0,1,1,1,1,0.40625,0.75,0.35571,0.28198,0.35571,0.28198,-0.83465,-0.55906,0,1
853,196,0.17395,-0.41992,0.30371,1,-0.32283,0.77165,-0.55118,0,1,1,1,1,0.4375,0.6875,0.37915,0.20471,0.37915,0.20471,-0.92126,-0.38583,0,1
854,147,0.14795,-0.35718,0.38647,1,-0.27559,0.65354,-0.70079,0,1,1,1,1,0.4375,0.75,0.40112,0.25781,0.40112,0.25781,-0.92126,-0.38583,0,1
855,146,0.21472,-0.32153,0.38647,1,-0.3937,0.59055,-0.70079,0,1,1,1,1,0.40625,0.75,0.35571,0.28198,0.35571,0.28198,-0.83465,-0.55906,0,1
856,197,0.25244,-0.37793,0.30371,1,-0.46457,0.69291,-0.55118,0,1,1,1,1,0.40625,0.6875,0.32373,0.23425,0.32373,0.23425,-0.83465,-0.55906,0,1
857,196,0.17395,-0.41992,0.30371,1,-0.32283,0.77165,-0.55118,0,1,1,1,1,0.4375,0.6875,0.37915,0.20471,0.37915,0.20471,-0.92126,-0.38583,0,1
858,145,0.27344,-0.27344,0.38647,1,-0.50394,0.50394,-0.70079,0,1,1,1,1,0.375,0.75,0.31592,0.31445,0.31592,0.31445,-0.70866,-0.70866,0,1
859,197,0.25244,-0.37793,0.30371,1,-0.46457,0.69291,-0.55118,0,1,1,1,1,0.40625,0.6875,0.32373,0.23425,0.32373,0.23425,-0.83465,-0.55906,0,1
860,146,0.21472,-0.32153,0.38647,1,-0.3937,0.59055,-0.70079,0,1,1,1,1,0.40625,0.75,0.35571,0.28198,0.35571,0.28198,-0.83465,-0.55906,0,1
861,145,0.27344,-0.27344,0.38647,1,-0.50394,0.50394,-0.70079,0,1,1,1,1,0.375,0.75,0.31592,0.31445,0.31592,0.31445,-0.70866,-0.70866,0,1
862,198,0.32153,-0.32153,0.30371,1,-0.59055,0.59055,-0.55118,0,1,1,1,1,0.375,0.6875,0.27539,0.27393,0.27539,0.27393,-0.70866,-0.70866,0,1
863,197,0.25244,-0.37793,0.30371,1,-0.46457,0.69291,-0.55118,0,1,1,1,1,0.40625,0.6875,0.32373,0.23425,0.32373,0.23425,-0.83465,-0.55906,0,1
864,144,0.32153,-0.21472,0.38647,1,-0.59055,0.3937,-0.70079,0,1,1,1,1,0.34375,0.75,0.28345,0.35425,0.28345,0.35425,-0.55906,-0.83465,0,1
865,198,0.32153,-0.32153,0.30371,1,-0.59055,0.59055,-0.55118,0,1,1,1,1,0.375,0.6875,0.27539,0.27393,0.27539,0.27393,-0.70866,-0.70866,0,1
866,145,0.27344,-0.27344,0.38647,1,-0.50394,0.50394,-0.70079,0,1,1,1,1,0.375,0.75,0.31592,0.31445,0.31592,0.31445,-0.70866,-0.70866,0,1
867,144,0.32153,-0.21472,0.38647,1,-0.59055,0.3937,-0.70079,0,1,1,1,1,0.34375,0.75,0.28345,0.35425,0.28345,0.35425,-0.55906,-0.83465,0,1
868,199,0.37793,-0.25244,0.30371,1,-0.69291,0.46457,-0.55118,0,1,1,1,1,0.34375,0.6875,0.2356,0.32251,0.2356,0.32251,-0.55906,-0.83465,0,1
869,198,0.32153,-0.32153,0.30371,1,-0.59055,0.59055,-0.55118,0,1,1,1,1,0.375,0.6875,0.27539,0.27393,0.27539,0.27393,-0.70866,-0.70866,0,1
870,143,0.35718,-0.14795,0.38647,1,-0.65354,0.27559,-0.70079,0,1,1,1,1,0.3125,0.75,0.25903,0.39966,0.25903,0.39966,-0.38583,-0.92126,0,1
871,199,0.37793,-0.25244,0.30371,1,-0.69291,0.46457,-0.55118,0,1,1,1,1,0.34375,0.6875,0.2356,0.32251,0.2356,0.32251,-0.55906,-0.83465,0,1
872,144,0.32153,-0.21472,0.38647,1,-0.59055,0.3937,-0.70079,0,1,1,1,1,0.34375,0.75,0.28345,0.35425,0.28345,0.35425,-0.55906,-0.83465,0,1
873,143,0.35718,-0.14795,0.38647,1,-0.65354,0.27559,-0.70079,0,1,1,1,1,0.3125,0.75,0.25903,0.39966,0.25903,0.39966,-0.38583,-0.92126,0,1
874,200,0.41992,-0.17395,0.30371,1,-0.77165,0.32283,-0.55118,0,1,1,1,1,0.3125,0.6875,0.20605,0.37769,0.20605,0.37769,-0.38583,-0.92126,0,1
875,199,0.37793,-0.25244,0.30371,1,-0.69291,0.46457,-0.55118,0,1,1,1,1,0.34375,0.6875,0.2356,0.32251,0.2356,0.32251,-0.55906,-0.83465,0,1
876,142,0.37915,-0.07544,0.38647,1,-0.69291,0.14173,-0.70079,0,1,1,1,1,0.28125,0.75,0.24414,0.44873,0.24414,0.44873,-0.19685,-0.98425,0,1
877,200,0.41992,-0.17395,0.30371,1,-0.77165,0.32283,-0.55118,0,1,1,1,1,0.3125,0.6875,0.20605,0.37769,0.20605,0.37769,-0.38583,-0.92126,0,1
878,143,0.35718,-0.14795,0.38647,1,-0.65354,0.27559,-0.70079,0,1,1,1,1,0.3125,0.75,0.25903,0.39966,0.25903,0.39966,-0.38583,-0.92126,0,1
879,142,0.37915,-0.07544,0.38647,1,-0.69291,0.14173,-0.70079,0,1,1,1,1,0.28125,0.75,0.24414,0.44873,0.24414,0.44873,-0.19685,-0.98425,0,1
880,201,0.4458,-0.08868,0.30371,1,-0.8189,0.16535,-0.55118,0,1,1,1,1,0.28125,0.6875,0.18787,0.43774,0.18787,0.43774,-0.19685,-0.98425,0,1
881,200,0.41992,-0.17395,0.30371,1,-0.77165,0.32283,-0.55118,0,1,1,1,1,0.3125,0.6875,0.20605,0.37769,0.20605,0.37769,-0.38583,-0.92126,0,1
882,141,0.38647,-1.19E-07,0.38647,1,-0.70866,0,-0.70079,0,1,1,1,1,0.25,0.75,0.23914,0.5,0.23914,0.5,0,-1,0,1
883,201,0.4458,-0.08868,0.30371,1,-0.8189,0.16535,-0.55118,0,1,1,1,1,0.28125,0.6875,0.18787,0.43774,0.18787,0.43774,-0.19685,-0.98425,0,1
884,142,0.37915,-0.07544,0.38647,1,-0.69291,0.14173,-0.70079,0,1,1,1,1,0.28125,0.75,0.24414,0.44873,0.24414,0.44873,-0.19685,-0.98425,0,1
885,141,0.38647,-1.19E-07,0.38647,1,-0.70866,0,-0.70079,0,1,1,1,1,0.25,0.75,0.23914,0.5,0.23914,0.5,0,-1,0,1
886,202,0.45459,-1.19E-07,0.30371,1,-0.83465,0,-0.55118,0,1,1,1,1,0.25,0.6875,0.18176,0.5,0.18176,0.5,0,-1,0,1
887,201,0.4458,-0.08868,0.30371,1,-0.8189,0.16535,-0.55118,0,1,1,1,1,0.28125,0.6875,0.18787,0.43774,0.18787,0.43774,-0.19685,-0.98425,0,1
888,140,0.37915,0.07544,0.38647,1,-0.69291,-0.14173,-0.70079,0,1,1,1,1,0.21875,0.75,0.24414,0.55127,0.24414,0.55127,0.19685,-0.98425,0,1
889,202,0.45459,-1.19E-07,0.30371,1,-0.83465,0,-0.55118,0,1,1,1,1,0.25,0.6875,0.18176,0.5,0.18176,0.5,0,-1,0,1
890,141,0.38647,-1.19E-07,0.38647,1,-0.70866,0,-0.70079,0,1,1,1,1,0.25,0.75,0.23914,0.5,0.23914,0.5,0,-1,0,1
891,140,0.37915,0.07544,0.38647,1,-0.69291,-0.14173,-0.70079,0,1,1,1,1,0.21875,0.75,0.24414,0.55127,0.24414,0.55127,0.19685,-0.98425,0,1
892,203,0.4458,0.08868,0.30371,1,-0.8189,-0.16535,-0.55118,0,1,1,1,1,0.21875,0.6875,0.18787,0.5625,0.18787,0.5625,0.19685,-0.98425,0,1
893,202,0.45459,-1.19E-07,0.30371,1,-0.83465,0,-0.55118,0,1,1,1,1,0.25,0.6875,0.18176,0.5,0.18176,0.5,0,-1,0,1
894,139,0.35718,0.14795,0.38647,1,-0.65354,-0.27559,-0.70079,0,1,1,1,1,0.1875,0.75,0.25903,0.60059,0.25903,0.60059,0.38583,-0.92126,0,1
895,203,0.4458,0.08868,0.30371,1,-0.8189,-0.16535,-0.55118,0,1,1,1,1,0.21875,0.6875,0.18787,0.5625,0.18787,0.5625,0.19685,-0.98425,0,1
896,140,0.37915,0.07544,0.38647,1,-0.69291,-0.14173,-0.70079,0,1,1,1,1,0.21875,0.75,0.24414,0.55127,0.24414,0.55127,0.19685,-0.98425,0,1
897,139,0.35718,0.14795,0.38647,1,-0.65354,-0.27559,-0.70079,0,1,1,1,1,0.1875,0.75,0.25903,0.60059,0.25903,0.60059,0.38583,-0.92126,0,1
898,204,0.41992,0.17395,0.30371,1,-0.77165,-0.32283,-0.55118,0,1,1,1,1,0.1875,0.6875,0.20605,0.62256,0.20605,0.62256,0.38583,-0.92126,0,1
899,203,0.4458,0.08868,0.30371,1,-0.8189,-0.16535,-0.55118,0,1,1,1,1,0.21875,0.6875,0.18787,0.5625,0.18787,0.5625,0.19685,-0.98425,0,1
900,138,0.32153,0.21472,0.38647,1,-0.59055,-0.3937,-0.70079,0,1,1,1,1,0.15625,0.75,0.28345,0.64551,0.28345,0.64551,0.55906,-0.83465,0,1
901,204,0.41992,0.17395,0.30371,1,-0.77165,-0.32283,-0.55118,0,1,1,1,1,0.1875,0.6875,0.20605,0.62256,0.20605,0.62256,0.38583,-0.92126,0,1
902,139,0.35718,0.14795,0.38647,1,-0.65354,-0.27559,-0.70079,0,1,1,1,1,0.1875,0.75,0.25903,0.60059,0.25903,0.60059,0.38583,-0.92126,0,1
903,138,0.32153,0.21472,0.38647,1,-0.59055,-0.3937,-0.70079,0,1,1,1,1,0.15625,0.75,0.28345,0.64551,0.28345,0.64551,0.55906,-0.83465,0,1
904,205,0.37793,0.25244,0.30371,1,-0.69291,-0.46457,-0.55118,0,1,1,1,1,0.15625,0.6875,0.2356,0.67773,0.2356,0.67773,0.55906,-0.83465,0,1
905,204,0.41992,0.17395,0.30371,1,-0.77165,-0.32283,-0.55118,0,1,1,1,1,0.1875,0.6875,0.20605,0.62256,0.20605,0.62256,0.38583,-0.92126,0,1
906,137,0.27344,0.27344,0.38647,1,-0.50394,-0.50394,-0.70079,0,1,1,1,1,0.125,0.75,0.31592,0.68555,0.31592,0.68555,0.70866,-0.70866,0,1
907,205,0.37793,0.25244,0.30371,1,-0.69291,-0.46457,-0.55118,0,1,1,1,1,0.15625,0.6875,0.2356,0.67773,0.2356,0.67773,0.55906,-0.83465,0,1
908,138,0.32153,0.21472,0.38647,1,-0.59055,-0.3937,-0.70079,0,1,1,1,1,0.15625,0.75,0.28345,0.64551,0.28345,0.64551,0.55906,-0.83465,0,1
909,137,0.27344,0.27344,0.38647,1,-0.50394,-0.50394,-0.70079,0,1,1,1,1,0.125,0.75,0.31592,0.68555,0.31592,0.68555,0.70866,-0.70866,0,1
910,206,0.32153,0.32153,0.30371,1,-0.59055,-0.59055,-0.55118,0,1,1,1,1,0.125,0.6875,0.27539,0.72607,0.27539,0.72607,0.70866,-0.70866,0,1
911,205,0.37793,0.25244,0.30371,1,-0.69291,-0.46457,-0.55118,0,1,1,1,1,0.15625,0.6875,0.2356,0.67773,0.2356,0.67773,0.55906,-0.83465,0,1
912,136,0.21472,0.32153,0.38647,1,-0.3937,-0.59055,-0.70079,0,1,1,1,1,0.09375,0.75,0.35571,0.71826,0.35571,0.71826,0.83465,-0.55906,0,1
913,206,0.32153,0.32153,0.30371,1,-0.59055,-0.59055,-0.55118,0,1,1,1,1,0.125,0.6875,0.27539,0.72607,0.27539,0.72607,0.70866,-0.70866,0,1
914,137,0.27344,0.27344,0.38647,1,-0.50394,-0.50394,-0.70079,0,1,1,1,1,0.125,0.75,0.31592,0.68555,0.31592,0.68555,0.70866,-0.70866,0,1
915,136,0.21472,0.32153,0.38647,1,-0.3937,-0.59055,-0.70079,0,1,1,1,1,0.09375,0.75,0.35571,0.71826,0.35571,0.71826,0.83465,-0.55906,0,1
916,207,0.25244,0.37793,0.30371,1,-0.46457,-0.69291,-0.55118,0,1,1,1,1,0.09375,0.6875,0.32373,0.76563,0.32373,0.76563,0.83465,-0.55906,0,1
917,206,0.32153,0.32153,0.30371,1,-0.59055,-0.59055,-0.55118,0,1,1,1,1,0.125,0.6875,0.27539,0.72607,0.27539,0.72607,0.70866,-0.70866,0,1
918,135,0.14795,0.35718,0.38647,1,-0.27559,-0.65354,-0.70079,0,1,1,1,1,0.0625,0.75,0.40112,0.74219,0.40112,0.74219,0.92126,-0.38583,0,1
919,207,0.25244,0.37793,0.30371,1,-0.46457,-0.69291,-0.55118,0,1,1,1,1,0.09375,0.6875,0.32373,0.76563,0.32373,0.76563,0.83465,-0.55906,0,1
920,136,0.21472,0.32153,0.38647,1,-0.3937,-0.59055,-0.70079,0,1,1,1,1,0.09375,0.75,0.35571,0.71826,0.35571,0.71826,0.83465,-0.55906,0,1
921,135,0.14795,0.35718,0.38647,1,-0.27559,-0.65354,-0.70079,0,1,1,1,1,0.0625,0.75,0.40112,0.74219,0.40112,0.74219,0.92126,-0.38583,0,1
922,208,0.17395,0.41992,0.30371,1,-0.32283,-0.77165,-0.55118,0,1,1,1,1,0.0625,0.6875,0.37915,0.79541,0.37915,0.79541,0.92126,-0.38583,0,1
923,207,0.25244,0.37793,0.30371,1,-0.46457,-0.69291,-0.55118,0,1,1,1,1,0.09375,0.6875,0.32373,0.76563,0.32373,0.76563,0.83465,-0.55906,0,1
924,133,0.07544,0.37915,0.38647,1,-0.14173,-0.69291,-0.70079,0,1,1,1,1,0.03125,0.75,0.4502,0.75732,0.4502,0.75732,0.98425,-0.19685,0,1
925,208,0.17395,0.41992,0.30371,1,-0.32283,-0.77165,-0.55118,0,1,1,1,1,0.0625,0.6875,0.37915,0.79541,0.37915,0.79541,0.92126,-0.38583,0,1
926,135,0.14795,0.35718,0.38647,1,-0.27559,-0.65354,-0.70079,0,1,1,1,1,0.0625,0.75,0.40112,0.74219,0.40112,0.74219,0.92126,-0.38583,0,1
927,133,0.07544,0.37915,0.38647,1,-0.14173,-0.69291,-0.70079,0,1,1,1,1,0.03125,0.75,0.4502,0.75732,0.4502,0.75732,0.98425,-0.19685,0,1
928,209,0.08868,0.4458,0.30371,1,-0.16535,-0.8189,-0.55118,0,1,1,1,1,0.03125,0.6875,0.43896,0.81348,0.43896,0.81348,0.98425,-0.19685,0,1
929,208,0.17395,0.41992,0.30371,1,-0.32283,-0.77165,-0.55118,0,1,1,1,1,0.0625,0.6875,0.37915,0.79541,0.37915,0.79541,0.92126,-0.38583,0,1
930,134,0,0.38647,0.38647,1,0,-0.70866,-0.70079,0,1,1,1,1,0,0.75,0.50146,0.76221,0.50146,0.76221,1,-0.04724,0.04724,1
931,209,0.08868,0.4458,0.30371,1,-0.16535,-0.8189,-0.55118,0,1,1,1,1,0.03125,0.6875,0.43896,0.81348,0.43896,0.81348,0.98425,-0.19685,0,1
932,133,0.07544,0.37915,0.38647,1,-0.14173,-0.69291,-0.70079,0,1,1,1,1,0.03125,0.75,0.4502,0.75732,0.4502,0.75732,0.98425,-0.19685,0,1
933,134,0,0.38647,0.38647,1,0,-0.70866,-0.70079,0,1,1,1,1,0,0.75,0.50146,0.76221,0.50146,0.76221,1,-0.04724,0.04724,1
934,210,0,0.45459,0.30371,1,0,-0.83465,-0.55118,0,1,1,1,1,0,0.6875,0.50146,0.81982,0.50146,0.81982,1,-0.0315,0.04724,1
935,209,0.08868,0.4458,0.30371,1,-0.16535,-0.8189,-0.55118,0,1,1,1,1,0.03125,0.6875,0.43896,0.81348,0.43896,0.81348,0.98425,-0.19685,0,1
936,210,0,0.45459,0.30371,1,0,-0.83465,-0.55118,0,1,1,1,1,0,0.6875,0.50146,0.81982,0.50146,0.81982,1,-0.0315,0.04724,1
937,211,0.09851,0.49536,0.20923,1,-0.1811,-0.90551,-0.37795,0,1,1,1,1,0.03125,0.625,0.42773,0.87012,0.42773,0.87012,0.98425,-0.19685,0,1
938,209,0.08868,0.4458,0.30371,1,-0.16535,-0.8189,-0.55118,0,1,1,1,1,0.03125,0.6875,0.43896,0.81348,0.43896,0.81348,0.98425,-0.19685,0,1
939,210,0,0.45459,0.30371,1,0,-0.83465,-0.55118,0,1,1,1,1,0,0.6875,0.50146,0.81982,0.50146,0.81982,1,-0.0315,0.04724,1
940,212,0,0.50488,0.20923,1,0,-0.92126,-0.37795,0,1,1,1,1,0,0.625,0.50146,0.87744,0.50146,0.87744,1,-0.01575,0.0315,1
941,211,0.09851,0.49536,0.20923,1,-0.1811,-0.90551,-0.37795,0,1,1,1,1,0.03125,0.625,0.42773,0.87012,0.42773,0.87012,0.98425,-0.19685,0,1
942,209,0.08868,0.4458,0.30371,1,-0.16535,-0.8189,-0.55118,0,1,1,1,1,0.03125,0.6875,0.43896,0.81348,0.43896,0.81348,0.98425,-0.19685,0,1
943,211,0.09851,0.49536,0.20923,1,-0.1811,-0.90551,-0.37795,0,1,1,1,1,0.03125,0.625,0.42773,0.87012,0.42773,0.87012,0.98425,-0.19685,0,1
944,213,0.19324,0.46655,0.20923,1,-0.35433,-0.85827,-0.37795,0,1,1,1,1,0.0625,0.625,0.35693,0.84863,0.35693,0.84863,0.92126,-0.38583,0,1
945,209,0.08868,0.4458,0.30371,1,-0.16535,-0.8189,-0.55118,0,1,1,1,1,0.03125,0.6875,0.43896,0.81348,0.43896,0.81348,0.98425,-0.19685,0,1
946,213,0.19324,0.46655,0.20923,1,-0.35433,-0.85827,-0.37795,0,1,1,1,1,0.0625,0.625,0.35693,0.84863,0.35693,0.84863,0.92126,-0.38583,0,1
947,208,0.17395,0.41992,0.30371,1,-0.32283,-0.77165,-0.55118,0,1,1,1,1,0.0625,0.6875,0.37915,0.79541,0.37915,0.79541,0.92126,-0.38583,0,1
948,208,0.17395,0.41992,0.30371,1,-0.32283,-0.77165,-0.55118,0,1,1,1,1,0.0625,0.6875,0.37915,0.79541,0.37915,0.79541,0.92126,-0.38583,0,1
949,213,0.19324,0.46655,0.20923,1,-0.35433,-0.85827,-0.37795,0,1,1,1,1,0.0625,0.625,0.35693,0.84863,0.35693,0.84863,0.92126,-0.38583,0,1
950,214,0.28052,0.41992,0.20923,1,-0.51181,-0.77165,-0.37795,0,1,1,1,1,0.09375,0.625,0.29175,0.81348,0.29175,0.81348,0.83465,-0.55906,0,1
951,208,0.17395,0.41992,0.30371,1,-0.32283,-0.77165,-0.55118,0,1,1,1,1,0.0625,0.6875,0.37915,0.79541,0.37915,0.79541,0.92126,-0.38583,0,1
952,214,0.28052,0.41992,0.20923,1,-0.51181,-0.77165,-0.37795,0,1,1,1,1,0.09375,0.625,0.29175,0.81348,0.29175,0.81348,0.83465,-0.55906,0,1
953,207,0.25244,0.37793,0.30371,1,-0.46457,-0.69291,-0.55118,0,1,1,1,1,0.09375,0.6875,0.32373,0.76563,0.32373,0.76563,0.83465,-0.55906,0,1
954,207,0.25244,0.37793,0.30371,1,-0.46457,-0.69291,-0.55118,0,1,1,1,1,0.09375,0.6875,0.32373,0.76563,0.32373,0.76563,0.83465,-0.55906,0,1
955,214,0.28052,0.41992,0.20923,1,-0.51181,-0.77165,-0.37795,0,1,1,1,1,0.09375,0.625,0.29175,0.81348,0.29175,0.81348,0.83465,-0.55906,0,1
956,215,0.35718,0.35718,0.20923,1,-0.65354,-0.65354,-0.37795,0,1,1,1,1,0.125,0.625,0.23462,0.7666,0.23462,0.7666,0.70866,-0.70866,0,1
957,207,0.25244,0.37793,0.30371,1,-0.46457,-0.69291,-0.55118,0,1,1,1,1,0.09375,0.6875,0.32373,0.76563,0.32373,0.76563,0.83465,-0.55906,0,1
958,215,0.35718,0.35718,0.20923,1,-0.65354,-0.65354,-0.37795,0,1,1,1,1,0.125,0.625,0.23462,0.7666,0.23462,0.7666,0.70866,-0.70866,0,1
959,206,0.32153,0.32153,0.30371,1,-0.59055,-0.59055,-0.55118,0,1,1,1,1,0.125,0.6875,0.27539,0.72607,0.27539,0.72607,0.70866,-0.70866,0,1
960,206,0.32153,0.32153,0.30371,1,-0.59055,-0.59055,-0.55118,0,1,1,1,1,0.125,0.6875,0.27539,0.72607,0.27539,0.72607,0.70866,-0.70866,0,1
961,215,0.35718,0.35718,0.20923,1,-0.65354,-0.65354,-0.37795,0,1,1,1,1,0.125,0.625,0.23462,0.7666,0.23462,0.7666,0.70866,-0.70866,0,1
962,216,0.41992,0.28052,0.20923,1,-0.77165,-0.51181,-0.37795,0,1,1,1,1,0.15625,0.625,0.18774,0.70947,0.18774,0.70947,0.55906,-0.83465,0,1
963,206,0.32153,0.32153,0.30371,1,-0.59055,-0.59055,-0.55118,0,1,1,1,1,0.125,0.6875,0.27539,0.72607,0.27539,0.72607,0.70866,-0.70866,0,1
964,216,0.41992,0.28052,0.20923,1,-0.77165,-0.51181,-0.37795,0,1,1,1,1,0.15625,0.625,0.18774,0.70947,0.18774,0.70947,0.55906,-0.83465,0,1
965,205,0.37793,0.25244,0.30371,1,-0.69291,-0.46457,-0.55118,0,1,1,1,1,0.15625,0.6875,0.2356,0.67773,0.2356,0.67773,0.55906,-0.83465,0,1
966,205,0.37793,0.25244,0.30371,1,-0.69291,-0.46457,-0.55118,0,1,1,1,1,0.15625,0.6875,0.2356,0.67773,0.2356,0.67773,0.55906,-0.83465,0,1
